"timestamp","feedback","upvotes","downvotes"
"2025-06-07 23:26:42","Very disappointed.","0","2"
"2025-06-25 21:09:42","Waste of time.","0","10"
"2025-06-04 04:51:42","Very disappointed.","1","8"
"2025-05-12 16:50:42","Acceptable.","3","0"
"2025-05-26 12:29:42","Unsatisfactory.","1","5"
"2025-06-06 09:12:42","Bad event.","3","10"
"2025-06-04 21:32:42","Not happy.","0","1"
"2025-05-14 18:12:42","Impressive effort.","7","0"
"2025-07-01 19:29:42","Bad event.","0","6"
"2025-06-14 15:45:42","Did not like it.","3","6"
"2025-05-05 02:57:42","Regret attending.","1","8"
"2025-06-22 06:13:42","Poorly organized.","1","10"
"2025-05-08 04:36:42","Poorly organized.","2","9"
"2025-05-13 14:18:42","Poorly organized.","3","5"
"2025-06-26 16:41:42","Average experience.","3","2"
"2025-05-01 10:08:42","Terrible experience.","2","7"
"2025-05-05 08:48:42","Fine overall.","2","2"
"2025-05-22 02:37:42","Not happy.","1","3"
"2025-05-31 14:43:42","Very disappointed.","2","10"
"2025-04-26 05:13:42","Great event!","10","2"
"2025-05-05 10:39:42","Bad event.","2","9"
"2025-06-12 05:06:42","Excellent session!","8","3"
"2025-05-22 15:31:42","Unsatisfactory.","3","9"
"2025-05-29 13:46:42","Poorly organized.","3","9"
"2025-05-08 17:02:42","Did not like it.","2","5"
"2025-07-03 05:14:42","Fantastic work.","4","3"
"2025-05-29 10:59:42","Waste of time.","1","5"
"2025-05-15 15:32:42","Waste of time.","2","2"
"2025-05-15 23:41:42","Regret attending.","3","4"
"2025-06-15 04:26:42","Not happy.","3","8"
"2025-06-11 19:34:42","Unsatisfactory.","2","7"
"2025-06-06 02:29:42","Waste of time.","3","10"
"2025-06-27 14:26:42","Very disappointed.","2","9"
"2025-06-12 14:08:42","Waste of time.","2","9"
"2025-06-17 19:02:42","Did not like it.","0","1"
"2025-05-05 06:03:42","Very disappointed.","1","9"
"2025-05-11 01:53:42","Poorly organized.","2","3"
"2025-05-01 21:45:42","Poorly organized.","1","10"
"2025-05-01 03:52:42","Terrible experience.","1","3"
"2025-06-25 18:40:42","Unsatisfactory.","1","10"
"2025-07-03 23:56:42","It happened.","1","0"
"2025-06-21 21:42:42","Could be much better.","1","8"
"2025-06-16 02:42:42","Very happy.","2","2"
"2025-06-19 19:36:42","Could be much better.","1","8"
"2025-05-31 13:50:42","Mediocre.","3","1"
"2025-06-07 10:08:42","Waste of time.","0","6"
"2025-05-24 15:06:42","Terrible experience.","0","9"
"2025-06-18 21:02:42","Regret attending.","3","5"
"2025-05-22 01:46:42","Loved it!","9","3"
"2025-04-29 13:25:42","Regret attending.","0","7"
"2025-06-15 03:55:42","Terrible experience.","3","6"
"2025-05-15 03:33:42","Unsatisfactory.","1","9"
"2025-05-27 02:48:42","Bad event.","0","6"
"2025-07-03 14:14:42","Amazing job.","1","2"
"2025-06-26 21:26:42","Poorly organized.","0","7"
"2025-05-05 06:01:42","Bad event.","3","2"
"2025-05-10 02:13:42","Very disappointed.","2","4"
"2025-06-19 11:49:42","So-so.","0","2"
"2025-07-03 02:48:42","Did not like it.","1","8"
"2025-06-20 03:37:42","Fine overall.","0","3"
"2025-06-04 02:36:42","Waste of time.","1","8"
"2025-05-19 13:06:42","Regret attending.","2","8"
"2025-05-10 21:37:42","Bad event.","3","10"
"2025-05-28 06:10:42","Poorly organized.","3","1"
"2025-06-27 23:33:42","Terrible experience.","3","10"
"2025-05-05 17:28:42","Waste of time.","0","9"
"2025-06-15 05:22:42","Superb!","4","2"
"2025-06-05 05:14:42","Very disappointed.","0","4"
"2025-04-29 00:11:42","Terrible experience.","1","10"
"2025-06-18 01:06:42","Very disappointed.","0","8"
"2025-06-15 23:30:42","Bad event.","2","1"
"2025-06-12 09:11:42","Very disappointed.","2","5"
"2025-05-13 21:45:42","Terrible experience.","1","5"
"2025-06-13 04:29:42","Loved it!","1","3"
"2025-06-18 23:04:42","It was okay.","3","1"
"2025-06-25 23:18:42","Bad event.","1","1"
"2025-06-22 00:25:42","Poorly organized.","0","10"
"2025-04-30 12:58:42","Bad event.","0","6"
"2025-05-16 18:40:42","Very disappointed.","1","2"
"2025-05-31 19:21:42","Poorly organized.","1","8"
"2025-04-28 13:25:42","Bad event.","3","5"
"2025-05-03 10:11:42","Did not like it.","2","4"
"2025-05-27 00:19:42","Very disappointed.","3","10"
"2025-06-10 03:51:42","Regret attending.","0","6"
"2025-05-25 09:40:42","Terrible experience.","3","2"
"2025-06-16 04:10:42","Unsatisfactory.","3","4"
"2025-07-01 14:14:42","Mediocre.","0","2"
"2025-05-29 00:55:42","Very disappointed.","1","5"
"2025-06-22 11:15:42","Regret attending.","3","9"
"2025-06-04 00:11:42","Not happy.","0","10"
"2025-05-25 07:47:42","So-so.","1","3"
"2025-05-18 22:27:42","Did not like it.","1","8"
"2025-06-01 17:25:42","Bad event.","1","10"
"2025-06-08 15:31:42","Did not like it.","0","7"
"2025-06-13 20:03:42","Unsatisfactory.","3","9"
"2025-04-27 11:26:42","Did not like it.","2","5"
"2025-07-02 06:37:42","Not happy.","1","2"
"2025-05-30 13:02:42","Terrible experience.","3","8"
"2025-05-16 16:26:42","Not happy.","2","5"
"2025-05-30 12:54:42","Very disappointed.","2","10"
"2025-06-20 04:59:42","Waste of time.","2","10"
"2025-05-14 05:52:42","Waste of time.","0","3"
"2025-05-22 13:12:42","Waste of time.","1","2"
"2025-05-30 21:15:42","Bad event.","1","1"
"2025-05-03 01:36:42","Terrible experience.","3","10"
"2025-05-17 04:15:42","It was okay.","0","2"
"2025-04-30 03:40:42","Poorly organized.","1","6"
"2025-05-03 16:57:42","Regret attending.","3","10"
"2025-06-03 11:07:42","Very happy.","7","0"
"2025-05-06 09:33:42","Poorly organized.","2","1"
"2025-06-19 13:23:42","Did not like it.","0","2"
"2025-05-17 18:04:42","Bad event.","3","1"
"2025-07-02 23:35:42","Waste of time.","2","6"
"2025-06-22 17:19:42","Regret attending.","2","6"
"2025-05-21 16:31:42","Unsatisfactory.","0","8"
"2025-05-11 08:08:42","Terrible experience.","2","7"
"2025-05-30 23:38:42","Unsatisfactory.","3","5"
"2025-05-08 22:36:42","Did not like it.","0","4"
"2025-05-18 14:59:42","Waste of time.","3","2"
"2025-05-19 04:52:42","Could be much better.","1","10"
"2025-07-03 16:07:42","Great event!","4","3"
"2025-05-04 18:37:42","Regret attending.","0","6"
"2025-06-14 07:56:42","Could be much better.","2","1"
"2025-05-03 05:05:42","Waste of time.","3","6"
"2025-05-05 02:03:42","Did not like it.","0","7"
"2025-05-23 02:28:42","Waste of time.","3","5"
"2025-05-28 02:43:42","Fine overall.","0","2"
"2025-05-18 16:54:42","Regret attending.","2","10"
"2025-05-08 17:05:42","Not happy.","1","4"
"2025-07-01 06:06:42","Could be much better.","3","7"
"2025-05-01 23:51:42","Poorly organized.","2","8"
"2025-05-10 00:05:42","Regret attending.","3","1"
"2025-06-22 03:27:42","Regret attending.","1","4"
"2025-06-07 02:29:42","Very happy.","3","3"
"2025-04-27 23:27:42","Superb!","8","0"
"2025-07-02 02:34:42","Very disappointed.","1","2"
"2025-06-25 02:44:42","Bad event.","1","8"
"2025-06-15 14:10:42","Terrible experience.","0","3"
"2025-05-29 07:58:42","Did not like it.","0","3"
"2025-05-14 14:27:42","Bad event.","1","3"
"2025-04-30 11:08:42","Regret attending.","1","3"
"2025-06-24 12:18:42","Acceptable.","1","2"
"2025-04-29 23:00:42","Very disappointed.","1","8"
"2025-04-26 15:35:42","Regret attending.","1","2"
"2025-05-28 14:35:42","Very disappointed.","0","4"
"2025-06-16 01:42:42","Waste of time.","2","7"
"2025-07-04 00:10:42","Regret attending.","3","6"
"2025-05-30 17:07:42","Terrible experience.","2","5"
"2025-07-03 10:44:42","Regret attending.","2","6"
"2025-05-21 19:50:42","Unsatisfactory.","1","4"
"2025-04-27 00:42:42","Could be much better.","1","7"
"2025-06-20 21:07:42","Terrible experience.","1","3"
"2025-06-30 13:06:42","It happened.","2","1"
"2025-07-02 17:58:42","Poorly organized.","2","8"
"2025-06-09 00:20:42","Unsatisfactory.","3","7"
"2025-06-09 05:16:42","Waste of time.","1","1"
"2025-06-19 20:32:42","Decent.","0","0"
"2025-05-24 17:35:42","Very disappointed.","1","8"
"2025-06-06 04:06:42","Bad event.","1","10"
"2025-05-24 00:41:42","Regret attending.","3","1"
"2025-04-27 22:21:42","Not happy.","3","9"
"2025-06-28 21:50:42","Regret attending.","0","8"
"2025-05-10 17:50:42","Regret attending.","3","7"
"2025-06-09 15:47:42","Not happy.","1","9"
"2025-05-06 09:05:42","Regret attending.","3","8"
"2025-05-17 15:33:42","Regret attending.","3","1"
"2025-06-09 11:25:42","Did not like it.","2","6"
"2025-06-22 17:49:42","Mediocre.","2","0"
"2025-04-26 21:55:42","Poorly organized.","0","2"
"2025-06-29 17:13:42","Bad event.","0","6"
"2025-05-22 19:51:42","Waste of time.","1","8"
"2025-05-25 18:42:42","Not happy.","2","5"
"2025-06-26 17:48:42","Unsatisfactory.","3","9"
"2025-05-13 19:25:42","Excellent session!","4","2"
"2025-05-26 20:24:42","Poorly organized.","3","7"
"2025-05-03 22:26:42","Could be much better.","3","7"
"2025-05-13 13:11:42","Did not like it.","3","9"
"2025-05-11 12:52:42","Excellent session!","4","3"
"2025-06-28 16:49:42","Very disappointed.","3","10"
"2025-06-28 15:11:42","Unsatisfactory.","0","1"
"2025-06-13 03:50:42","Terrible experience.","1","10"
"2025-06-27 10:40:42","Not happy.","0","6"
"2025-05-30 13:56:42","Poorly organized.","2","9"
"2025-05-28 00:28:42","Superb!","4","2"
"2025-06-13 13:15:42","Not happy.","1","10"
"2025-04-30 17:47:42","Poorly organized.","1","3"
"2025-06-19 23:03:42","Unsatisfactory.","3","3"
"2025-07-02 08:17:42","Terrible experience.","3","5"
"2025-05-01 03:45:42","Did not like it.","3","9"
"2025-05-21 23:40:42","Poorly organized.","0","5"
"2025-06-22 03:56:42","Waste of time.","2","2"
"2025-06-21 22:00:42","Unsatisfactory.","3","8"
"2025-05-15 10:27:42","Could be much better.","3","5"
"2025-05-24 10:46:42","Did not like it.","0","2"
"2025-05-07 02:01:42","Loved it!","4","3"
"2025-06-12 10:26:42","Terrible experience.","2","8"
"2025-05-28 14:22:42","Excellent session!","3","0"
"2025-06-17 23:48:42","Did not like it.","3","4"
"2025-06-14 15:03:42","Did not like it.","2","3"
"2025-05-02 18:13:42","Unsatisfactory.","3","10"
"2025-05-06 10:13:42","Very disappointed.","0","3"
"2025-05-19 23:12:42","Unsatisfactory.","0","5"
"2025-06-28 12:30:42","Enjoyed it a lot.","4","0"
"2025-05-31 18:14:42","Terrible experience.","1","10"
"2025-06-15 17:11:42","So-so.","2","0"
"2025-05-11 01:42:42","Unsatisfactory.","0","9"
"2025-05-04 15:06:42","Very disappointed.","2","3"
"2025-05-25 14:06:42","Regret attending.","2","3"
"2025-06-03 07:22:42","Average experience.","3","0"
"2025-06-02 06:22:42","Very disappointed.","0","2"
"2025-06-09 02:42:42","Average experience.","0","2"
"2025-04-30 05:57:42","Very disappointed.","3","1"
"2025-05-13 10:20:42","Unsatisfactory.","1","9"
"2025-06-24 03:18:42","Waste of time.","0","2"
"2025-05-30 23:53:42","Poorly organized.","3","2"
"2025-06-04 14:31:42","Terrible experience.","1","5"
"2025-05-14 07:54:42","Great event!","9","0"
"2025-06-11 23:36:42","Unsatisfactory.","0","7"
"2025-04-26 11:47:42","Regret attending.","3","5"
"2025-06-15 22:46:42","Very disappointed.","3","7"
"2025-05-25 22:15:42","Waste of time.","3","8"
"2025-06-11 04:20:42","Regret attending.","2","9"
"2025-06-26 21:55:42","Poorly organized.","2","9"
"2025-06-18 11:38:42","Unsatisfactory.","0","6"
"2025-06-07 11:05:42","Did not like it.","3","3"
"2025-07-04 14:41:42","Unsatisfactory.","0","10"
"2025-06-12 21:44:42","Amazing job.","3","3"
"2025-06-08 23:34:42","Unsatisfactory.","2","9"
"2025-05-28 06:09:42","Bad event.","2","6"
"2025-05-31 01:54:42","Impressive effort.","10","2"
"2025-06-01 20:16:42","Poorly organized.","0","8"
"2025-06-24 06:28:42","Amazing job.","2","3"
"2025-06-02 01:22:42","Could be much better.","2","2"
"2025-05-24 11:38:42","Bad event.","0","10"
"2025-07-02 11:24:42","Bad event.","0","1"
"2025-06-23 23:25:42","Nothing special.","1","1"
"2025-05-10 01:01:42","Very disappointed.","2","7"
"2025-06-11 00:12:42","Very disappointed.","0","3"
"2025-05-26 09:54:42","Poorly organized.","3","10"
"2025-05-06 12:35:42","Could be much better.","2","8"
"2025-05-22 04:18:42","Did not like it.","0","5"
"2025-06-28 19:53:42","Very happy.","6","1"
"2025-06-20 12:30:42","It was okay.","3","0"
"2025-06-14 11:04:42","Poorly organized.","2","10"
"2025-05-30 08:28:42","Waste of time.","3","8"
"2025-05-02 19:24:42","Bad event.","3","1"
"2025-05-22 09:05:42","Fine overall.","2","1"
"2025-06-09 07:54:42","Waste of time.","0","6"
"2025-06-27 12:22:42","It happened.","0","3"
"2025-07-02 14:11:42","Terrible experience.","3","3"
"2025-05-01 14:41:42","Terrible experience.","1","4"
"2025-05-28 01:35:42","Bad event.","0","1"
"2025-05-10 15:22:42","Not happy.","1","8"
"2025-06-30 07:04:42","Very disappointed.","3","9"
"2025-05-14 14:15:42","It was okay.","2","3"
"2025-06-13 10:47:42","Terrible experience.","0","3"
"2025-06-22 18:46:42","Did not like it.","3","1"
"2025-06-20 13:47:42","Very disappointed.","2","10"
"2025-06-18 22:22:42","Regret attending.","2","4"
"2025-05-15 01:07:42","Not happy.","2","4"
"2025-06-18 07:54:42","Bad event.","2","6"
"2025-04-26 06:28:42","Unsatisfactory.","1","7"
"2025-05-07 16:33:42","Could be much better.","0","5"
"2025-05-31 20:54:42","It was okay.","0","1"
"2025-06-18 04:32:42","Did not like it.","0","5"
"2025-05-23 01:31:42","Well organized.","7","1"
"2025-06-05 04:38:42","Bad event.","2","6"
"2025-04-30 06:34:42","Average experience.","0","1"
"2025-07-03 21:50:42","Not happy.","0","2"
"2025-06-21 08:10:42","Terrible experience.","3","4"
"2025-06-10 11:05:42","Poorly organized.","3","3"
"2025-07-01 04:15:42","Did not like it.","1","10"
"2025-04-27 09:01:42","Not happy.","3","8"
"2025-05-15 19:56:42","Neutral thoughts.","2","0"
"2025-06-01 21:13:42","Regret attending.","1","6"
"2025-06-01 18:57:42","Very happy.","4","0"
"2025-05-30 08:35:42","Regret attending.","0","6"
"2025-05-19 17:11:42","Could be much better.","0","2"
"2025-06-20 20:37:42","Poorly organized.","3","9"
"2025-07-04 02:42:42","It happened.","1","2"
"2025-06-20 08:19:42","Bad event.","2","10"
"2025-05-03 09:06:42","Did not like it.","2","3"
"2025-05-14 03:38:42","Fantastic work.","4","2"
"2025-05-06 22:45:42","Waste of time.","1","8"
"2025-05-02 19:19:42","Great event!","5","1"
"2025-05-27 01:09:42","Acceptable.","2","1"
"2025-05-15 08:43:42","Poorly organized.","1","1"
"2025-05-06 11:03:42","Very disappointed.","0","2"
"2025-06-11 10:59:42","Waste of time.","3","4"
"2025-07-01 23:55:42","Regret attending.","0","10"
"2025-05-23 11:49:42","Regret attending.","3","7"
"2025-06-19 19:52:42","Fine overall.","1","2"
"2025-05-06 02:58:42","Bad event.","2","9"
"2025-06-29 17:28:42","Did not like it.","0","10"
"2025-05-19 08:46:42","Could be much better.","2","9"
"2025-05-24 23:29:42","Unsatisfactory.","2","6"
"2025-05-22 11:58:42","Not happy.","3","5"
"2025-05-12 09:14:42","Unsatisfactory.","1","10"
"2025-04-30 08:13:42","Superb!","2","1"
"2025-06-11 03:40:42","Could be much better.","1","1"
"2025-05-01 20:00:42","Terrible experience.","1","9"
"2025-05-14 01:27:42","Did not like it.","2","7"
"2025-06-18 08:44:42","Not happy.","3","8"
"2025-05-22 19:54:42","Not happy.","0","1"
"2025-05-30 16:41:42","Did not like it.","3","7"
"2025-05-18 02:19:42","Regret attending.","0","2"
"2025-05-19 22:09:42","Bad event.","1","9"
"2025-06-17 05:32:42","Bad event.","2","7"
"2025-06-18 08:09:42","Regret attending.","3","7"
"2025-06-29 18:17:42","Did not like it.","1","5"
"2025-06-20 00:03:42","Terrible experience.","0","5"
"2025-06-19 17:27:42","Terrible experience.","2","9"
"2025-05-17 13:52:42","Poorly organized.","0","1"
"2025-04-29 17:31:42","Could be much better.","0","8"
"2025-05-09 20:14:42","Terrible experience.","0","9"
"2025-05-26 12:23:42","Waste of time.","2","2"
"2025-06-14 18:38:42","Impressive effort.","9","3"
"2025-05-17 11:45:42","Not happy.","1","3"
"2025-06-10 09:01:42","Terrible experience.","0","2"
"2025-05-18 22:11:42","Could be much better.","1","2"
"2025-06-22 03:42:42","Terrible experience.","0","5"
"2025-06-29 06:05:42","Impressive effort.","3","2"
"2025-05-28 19:54:42","Could be much better.","1","3"
"2025-06-12 18:42:42","Acceptable.","2","2"
"2025-06-13 02:04:42","Very disappointed.","2","2"
"2025-06-13 20:15:42","So-so.","0","3"
"2025-05-25 19:46:42","Poorly organized.","1","8"
"2025-05-19 06:04:42","Terrible experience.","1","8"
"2025-05-14 20:06:42","Waste of time.","0","2"
"2025-05-21 00:45:42","Regret attending.","0","4"
"2025-06-05 10:05:42","Could be much better.","3","9"
"2025-05-05 20:40:42","Loved it!","10","3"
"2025-05-14 05:54:42","Well organized.","6","0"
"2025-05-03 07:14:42","Poorly organized.","2","2"
"2025-06-24 01:07:42","Could be much better.","2","3"
"2025-04-28 07:37:42","Bad event.","2","3"
"2025-05-04 04:54:42","Poorly organized.","0","2"
"2025-06-14 18:01:42","Unsatisfactory.","0","6"
"2025-06-05 20:51:42","Impressive effort.","6","0"
"2025-06-24 15:43:42","Terrible experience.","0","6"
"2025-06-20 11:11:42","Unsatisfactory.","0","1"
"2025-05-30 05:47:42","Unsatisfactory.","3","10"
"2025-06-29 09:51:42","Could be much better.","1","6"
"2025-05-04 18:50:42","Regret attending.","2","8"
"2025-05-19 11:30:42","Well organized.","3","0"
"2025-06-24 07:39:42","Did not like it.","3","1"
"2025-06-20 17:57:42","Terrible experience.","3","4"
"2025-05-01 03:26:42","Bad event.","0","8"
"2025-05-09 16:35:42","Could be much better.","3","5"
"2025-05-12 20:16:42","Very disappointed.","3","10"
"2025-06-19 21:10:42","Did not like it.","2","3"
"2025-06-23 09:07:42","Waste of time.","2","9"
"2025-07-01 23:09:42","Regret attending.","0","4"
"2025-05-27 00:37:42","Bad event.","1","3"
"2025-07-01 09:27:42","Terrible experience.","1","8"
"2025-06-01 03:52:42","Regret attending.","2","7"
"2025-06-03 21:11:42","Acceptable.","2","1"
"2025-06-25 12:10:42","Regret attending.","2","8"
"2025-05-02 08:21:42","Well organized.","1","1"
"2025-06-01 10:41:42","Terrible experience.","2","1"
"2025-05-21 19:01:42","Terrible experience.","0","4"
"2025-05-16 05:05:42","Waste of time.","3","8"
"2025-06-29 09:47:42","Regret attending.","3","3"
"2025-06-24 09:19:42","Bad event.","1","1"
"2025-06-02 05:33:42","Did not like it.","2","8"
"2025-05-05 08:10:42","Fantastic work.","4","2"
"2025-06-20 13:14:42","Could be much better.","0","5"
"2025-06-12 02:25:42","Regret attending.","0","8"
"2025-06-11 17:28:42","Very disappointed.","1","1"
"2025-05-13 08:57:42","Bad event.","2","4"
"2025-05-26 18:00:42","Unsatisfactory.","3","2"
"2025-07-02 14:25:42","Could be much better.","1","4"
"2025-05-08 03:25:42","Regret attending.","3","8"
"2025-05-28 02:22:42","Could be much better.","3","2"
"2025-06-30 04:16:42","Poorly organized.","3","5"
"2025-06-18 21:19:42","Very happy.","9","1"
"2025-06-15 21:43:42","Waste of time.","2","1"
"2025-06-11 17:48:42","Not happy.","2","5"
"2025-05-19 15:25:42","Could be much better.","1","2"
"2025-05-30 00:21:42","Very disappointed.","3","7"
"2025-05-11 19:13:42","Poorly organized.","3","9"
"2025-06-21 02:13:42","Bad event.","3","8"
"2025-05-25 18:54:42","Terrible experience.","2","1"
"2025-04-30 01:26:42","Excellent session!","4","0"
"2025-06-29 02:48:42","Not happy.","2","3"
"2025-06-25 08:16:42","Could be much better.","3","10"
"2025-06-19 15:42:42","Not happy.","0","2"
"2025-06-29 22:54:42","Waste of time.","3","10"
"2025-06-06 11:42:42","Well organized.","10","0"
"2025-05-18 07:24:42","Not happy.","1","8"
"2025-06-16 01:55:42","Terrible experience.","2","5"
"2025-07-02 06:00:42","Could be much better.","2","8"
"2025-06-03 16:36:42","Waste of time.","2","8"
"2025-05-18 07:03:42","Waste of time.","2","1"
"2025-05-19 23:03:42","Not happy.","1","3"
"2025-06-09 08:46:42","Very disappointed.","3","4"
"2025-05-12 08:08:42","Poorly organized.","2","7"
"2025-05-03 12:24:42","Did not like it.","1","8"
"2025-06-13 22:46:42","Regret attending.","2","10"
"2025-05-26 15:32:42","Neutral thoughts.","0","2"
"2025-05-06 00:52:42","So-so.","1","2"
"2025-05-28 15:07:42","Regret attending.","3","6"
"2025-05-03 09:55:42","Did not like it.","3","7"
"2025-06-10 22:59:42","It happened.","3","2"
"2025-05-03 13:52:42","Poorly organized.","1","5"
"2025-06-14 08:20:42","Bad event.","0","5"
"2025-05-26 10:58:42","Fantastic work.","3","1"
"2025-06-11 22:19:42","Waste of time.","1","1"
"2025-06-18 18:25:42","Regret attending.","3","1"
"2025-06-28 00:46:42","Very disappointed.","0","2"
"2025-05-02 05:03:42","It was okay.","0","0"
"2025-06-14 05:39:42","Poorly organized.","2","2"
"2025-06-04 01:53:42","Regret attending.","2","9"
"2025-05-17 00:40:42","Great event!","6","3"
"2025-06-12 18:04:42","Poorly organized.","1","9"
"2025-05-06 00:30:42","Did not like it.","2","4"
"2025-06-08 17:25:42","Bad event.","1","9"
"2025-05-15 15:32:42","Very happy.","3","2"
"2025-06-04 22:09:42","Terrible experience.","2","7"
"2025-06-24 20:08:42","Waste of time.","2","10"
"2025-05-24 08:37:42","So-so.","2","3"
"2025-06-16 07:06:42","Unsatisfactory.","3","3"
"2025-05-04 13:03:42","Poorly organized.","0","5"
"2025-05-24 03:34:42","Bad event.","0","2"
"2025-06-02 16:12:42","Not happy.","0","2"
"2025-05-13 11:30:42","Neutral thoughts.","3","1"
"2025-06-06 16:21:42","Mediocre.","2","1"
"2025-05-28 20:50:42","Fine overall.","3","2"
"2025-06-27 00:42:42","Could be much better.","2","8"
"2025-04-28 14:54:42","Regret attending.","0","9"
"2025-06-30 10:31:42","Very disappointed.","3","5"
"2025-04-27 13:35:42","Waste of time.","3","4"
"2025-06-03 20:45:42","Could be much better.","0","7"
"2025-05-27 12:45:42","Unsatisfactory.","0","7"
"2025-04-30 12:12:42","Very disappointed.","2","5"
"2025-06-12 03:36:42","Poorly organized.","0","5"
"2025-06-21 18:27:42","Waste of time.","0","9"
"2025-06-08 18:49:42","Not happy.","0","6"
"2025-06-17 23:33:42","Terrible experience.","2","8"
"2025-05-10 09:50:42","Unsatisfactory.","1","2"
"2025-05-15 21:29:42","Very disappointed.","3","7"
"2025-07-04 11:33:42","Mediocre.","1","1"
"2025-05-10 16:05:42","Waste of time.","3","5"
"2025-06-25 21:16:42","Very disappointed.","1","1"
"2025-06-11 00:30:42","Could be much better.","1","7"
"2025-04-29 02:56:42","Regret attending.","3","7"
"2025-05-09 23:07:42","Very disappointed.","3","1"
"2025-05-01 22:52:42","Could be much better.","3","6"
"2025-05-27 08:13:42","Poorly organized.","2","9"
"2025-04-26 07:30:42","Regret attending.","3","2"
"2025-06-27 21:52:42","Poorly organized.","3","3"
"2025-05-14 03:41:42","Enjoyed it a lot.","3","0"
"2025-06-10 16:39:42","Terrible experience.","0","7"
"2025-06-05 21:48:42","Nothing special.","2","1"
"2025-06-18 03:58:42","Unsatisfactory.","2","1"
"2025-05-15 17:12:42","Unsatisfactory.","0","8"
"2025-05-28 18:21:42","Waste of time.","1","10"
"2025-07-01 06:08:42","Bad event.","1","4"
"2025-05-14 23:59:42","Superb!","3","2"
"2025-06-19 10:53:42","Bad event.","1","9"
"2025-06-04 23:25:42","Average experience.","0","1"
"2025-06-21 04:46:42","Did not like it.","2","5"
"2025-05-16 16:59:42","Poorly organized.","0","4"
"2025-05-29 06:07:42","It happened.","2","1"
"2025-05-04 07:45:42","Regret attending.","3","3"
"2025-05-19 05:32:42","Waste of time.","1","7"
"2025-05-29 13:12:42","Decent.","1","2"
"2025-06-30 15:09:42","Waste of time.","2","5"
"2025-06-07 10:32:42","Regret attending.","3","7"
"2025-05-31 14:12:42","Regret attending.","0","5"
"2025-06-07 09:33:42","Waste of time.","1","2"
"2025-06-16 14:40:42","Did not like it.","2","2"
"2025-05-25 21:44:42","Loved it!","1","0"
"2025-06-23 03:34:42","It was okay.","3","1"
"2025-05-01 14:16:42","Could be much better.","3","4"
"2025-05-09 15:24:42","Poorly organized.","1","7"
"2025-06-18 10:17:42","Terrible experience.","2","9"
"2025-06-02 15:49:42","Could be much better.","0","7"
"2025-05-13 00:33:42","Terrible experience.","3","3"
"2025-05-29 01:18:42","Not happy.","2","10"
"2025-06-04 04:08:42","Terrible experience.","2","8"
"2025-04-30 19:07:42","Regret attending.","1","6"
"2025-05-11 03:51:42","Unsatisfactory.","0","3"
"2025-05-05 04:40:42","Did not like it.","3","7"
"2025-06-22 05:16:42","Very happy.","4","2"
"2025-06-29 22:59:42","Very disappointed.","1","2"
"2025-05-01 15:57:42","Unsatisfactory.","2","10"
"2025-05-25 07:45:42","Bad event.","3","10"
"2025-05-04 04:30:42","Well organized.","8","3"
"2025-06-07 07:09:42","Bad event.","2","7"
"2025-06-22 20:39:42","Not happy.","3","10"
"2025-05-16 14:32:42","Terrible experience.","1","4"
"2025-05-20 04:21:42","Mediocre.","0","0"
"2025-04-28 00:12:42","Terrible experience.","3","1"
"2025-05-15 15:34:42","Unsatisfactory.","0","8"
"2025-06-03 09:04:42","Waste of time.","2","2"
"2025-04-29 11:08:42","Unsatisfactory.","2","10"
"2025-06-18 10:37:42","Unsatisfactory.","1","6"
"2025-05-12 11:14:42","Unsatisfactory.","3","9"
"2025-06-28 10:58:42","Unsatisfactory.","2","5"
"2025-05-22 20:26:42","Unsatisfactory.","1","6"
"2025-05-05 10:35:42","Nothing special.","3","3"
"2025-05-18 23:14:42","Waste of time.","2","7"
"2025-05-11 17:08:42","Could be much better.","0","9"
"2025-06-25 23:59:42","Terrible experience.","0","5"
"2025-06-02 21:32:42","Regret attending.","1","4"
"2025-06-17 11:58:42","Fine overall.","1","3"
"2025-06-11 09:14:42","Unsatisfactory.","3","7"
"2025-05-12 01:53:42","Regret attending.","1","1"
"2025-07-01 07:36:42","Well organized.","8","0"
"2025-05-11 13:46:42","Enjoyed it a lot.","5","2"
"2025-06-27 11:03:42","Bad event.","0","10"
"2025-06-22 09:21:42","Could be much better.","0","10"
"2025-06-27 11:49:42","Poorly organized.","0","1"
"2025-06-07 07:20:42","Did not like it.","1","8"
"2025-05-16 13:33:42","Unsatisfactory.","3","9"
"2025-05-20 12:27:42","Did not like it.","3","7"
"2025-05-20 11:38:42","Unsatisfactory.","3","3"
"2025-05-13 22:03:42","Terrible experience.","1","4"
"2025-06-09 06:01:42","Unsatisfactory.","0","10"
"2025-05-26 19:23:42","It happened.","2","1"
"2025-04-26 08:44:42","Waste of time.","2","5"
"2025-05-09 19:33:42","Bad event.","1","3"
"2025-06-12 17:53:42","Waste of time.","1","4"
"2025-04-28 22:37:42","Unsatisfactory.","2","10"
"2025-05-11 20:46:42","Terrible experience.","0","3"
"2025-05-09 07:46:42","Did not like it.","0","7"
"2025-04-27 06:59:42","Unsatisfactory.","3","3"
"2025-05-03 23:33:42","Regret attending.","3","7"
"2025-06-30 19:00:42","Did not like it.","3","8"
"2025-06-08 08:03:42","Did not like it.","2","8"
